freq,unit,sectperf,geo,Ano,Valor
A,PC_HC,PNP,BE,2023 ,50.88
A,PC_HC,PNP,BG,2023 ,50.0
A,PC_HC,PNP,CY,2023 ,33.6
A,PC_HC,PNP,CZ,2023 ,32.01
A,PC_HC,PNP,DE,2023 ,40.06
A,PC_HC,PNP,DK,2023 ,63.5
A,PC_HC,PNP,EA20,2023 ,47.64
A,PC_HC,PNP,EA21,2023 ,47.66
A,PC_HC,PNP,EE,2023 ,66.42
A,PC_HC,PNP,EL,2023 ,49.08
A,PC_HC,PNP,ES,2023 ,50.4
A,PC_HC,PNP,EU27_2020,2023 ,47.61
A,PC_HC,PNP,FI,2023 ,59.32
A,PC_HC,PNP,FR,2023 ,48.62
A,PC_HC,PNP,HR,2023 ,31.25
A,PC_HC,PNP,IE,2023 ,50.0
A,PC_HC,PNP,IT,2023 ,57.06
A,PC_HC,PNP,JP,2023 ,17.06
A,PC_HC,PNP,KR,2023 ,33.48
A,PC_HC,PNP,LT,2023 ,24.86
A,PC_HC,PNP,PL,2023 ,47.91
A,PC_HC,PNP,PT,2023 ,52.38
A,PC_HC,PNP,RO,2023 ,48.9
A,PC_HC,PNP,RS,2023 ,100.0
A,PC_HC,PNP,SE,2023 ,43.47
A,PC_HC,PNP,SI,2023 ,44.76
A,PC_HC,PNP,SK,2023 ,42.19
A,PC_HC,TOTAL,AT,2023 ,32.05
A,PC_HC,TOTAL,BE,2023 ,34.72
A,PC_HC,TOTAL,BG,2023 ,48.64
A,PC_HC,TOTAL,CH,2023 ,36.75
A,PC_HC,TOTAL,CY,2023 ,38.67
A,PC_HC,TOTAL,CZ,2023 ,28.06
A,PC_HC,TOTAL,DE,2023 ,29.64
A,PC_HC,TOTAL,DK,2023 ,37.97
A,PC_HC,TOTAL,EA20,2023 ,34.07
A,PC_HC,TOTAL,EA21,2023 ,34.21
A,PC_HC,TOTAL,EE,2023 ,43.04
A,PC_HC,TOTAL,EL,2023 ,39.6
A,PC_HC,TOTAL,ES,2023 ,41.74
A,PC_HC,TOTAL,EU27_2020,2023 ,34.28
A,PC_HC,TOTAL,FI,2023 ,34.6
A,PC_HC,TOTAL,FR,2023 ,30.6
A,PC_HC,TOTAL,HR,2023 ,49.06
A,PC_HC,TOTAL,HU,2023 ,29.83
A,PC_HC,TOTAL,IE,2023 ,40.29
A,PC_HC,TOTAL,IS,2023 ,49.06
A,PC_HC,TOTAL,IT,2023 ,37.47
A,PC_HC,TOTAL,JP,2023 ,18.48
A,PC_HC,TOTAL,KR,2023 ,23.71
A,PC_HC,TOTAL,LT,2023 ,49.04
A,PC_HC,TOTAL,LU,2023 ,32.06
A,PC_HC,TOTAL,LV,2023 ,48.78
A,PC_HC,TOTAL,MT,2023 ,35.99
A,PC_HC,TOTAL,NL,2023 ,30.19
A,PC_HC,TOTAL,NO,2023 ,39.05
A,PC_HC,TOTAL,PL,2023 ,35.97
A,PC_HC,TOTAL,PT,2023 ,42.71
A,PC_HC,TOTAL,RO,2023 ,46.51
A,PC_HC,TOTAL,RS,2023 ,53.48
A,PC_HC,TOTAL,SE,2023 ,33.64
A,PC_HC,TOTAL,SI,2023 ,35.94
A,PC_HC,TOTAL,SK,2023 ,39.48
A,PC_HC,TOTAL,TR,2023 ,37.35
A,PC_HC,BES,CZ,2024 ,15.79
A,PC_HC,BES,PT,2024 ,32.45
A,PC_HC,BES,RS,2024 ,33.55
A,PC_HC,BES,TR,2024 ,28.56
A,PC_HC,GOV,CZ,2024 ,40.89
A,PC_HC,GOV,PT,2024 ,62.99
A,PC_HC,GOV,RS,2024 ,60.8
A,PC_HC,GOV,TR,2024 ,35.08
A,PC_HC,HES,CZ,2024 ,35.56
A,PC_HC,HES,PT,2024 ,50.93
A,PC_HC,HES,RS,2024 ,54.47
A,PC_HC,HES,TR,2024 ,47.11
A,PC_HC,PNP,CZ,2024 ,34.06
A,PC_HC,PNP,PT,2024 ,52.32
A,PC_HC,PNP,RS,2024 ,50.0
A,PC_HC,TOTAL,CZ,2024 ,27.59
A,PC_HC,TOTAL,PT,2024 ,43.33
A,PC_HC,TOTAL,RS,2024 ,52.74
A,PC_HC,TOTAL,TR,2024 ,37.28
